dispatch_queue_seconds,on_scene_seconds,turnout_seconds,travel_seconds,total_elapsed_seconds,shift_label,agency,priority
141.28455197878654,1275.5860665517755,30.51682129519354,104.94565716360228,1600.9464738555002,Night,FIRE,P1
175.34879085048124,1431.9157868108473,46.12168299224129,181.11548586465992,1945.309761766684,Day,LAW,P2
150.77322870801103,2125.8308203260867,79.76761134149228,245.1724411435768,2583.3320427601584,Evening,EMS,P3
152.14413756719577,1304.1668481097292,84.04646765487846,104.12289560406825,1606.5176578508094,Night,FIRE,P4
174.13498689105336,1880.1215054276363,97.68731629438734,257.04993237650876,2374.519089176393,Day,LAW,P1
23.517393909104253,2056.7441465448505,47.9170973980184,94.47353846895456,2274.7485557039277,Evening,EMS,P2
90.62249983923104,2264.40914659425,113.71524077374515,201.90616578194457,2617.3949229265427,Night,FIRE,P3
167.41015360414028,2049.7904379945576,64.5151651657112,64.82046801056948,2453.045220488979,Day,LAW,P4
20.19991985968562,1654.6756004641625,109.74357459681886,67.60836012671328,1839.2525859117113,Evening,EMS,P1
69.15766808404734,1904.2161015487754,90.38145576386587,251.59212060153854,2271.0833497817694,Night,FIRE,P2
108.23590216629533,2592.2513529476864,58.26669235324577,140.43056775740166,2934.4206902178203,Day,LAW,P3
47.662952342985186,1832.2988791507291,99.41476451342753,75.31297438994422,2035.067655783462,Evening,EMS,P4
27.982454568365835,2426.8252251944295,108.42014034407086,117.08355487245515,2669.506975299475,Night,FIRE,P1
56.06760739961415,2671.674155941652,66.58161215554156,272.10536779291164,3139.776234667641,Day,LAW,P2
111.2087213027597,1271.7842543021027,84.15786537957796,268.4693745464963,1703.4630304902587,Evening,EMS,P3
179.83390760160748,2510.1015366742276,74.32168791931731,129.99795080763522,2902.8215908307693,Night,FIRE,P4
129.98004445870464,1475.1166228108739,96.18434740043784,67.65476920508084,1839.884524299187,Day,LAW,P1
178.17155681552427,2319.053210865656,114.26277364920031,261.3119211474629,2861.004979584569,Evening,EMS,P2
108.93481080462911,1475.587030553026,90.21285014334794,323.82248720760316,2006.4547072762552,Night,FIRE,P3
102.61239376519639,1578.9976933750636,83.69117713883603,122.16976511107299,1896.0343283731997,Day,LAW,P4
153.21723875500547,2691.6650109315633,35.65803105058419,140.21923531653533,3025.377308691764,Evening,EMS,P1
108.86356708846287,1617.483247870854,35.956110814770135,347.272116453092,2139.634281498038,Night,FIRE,P2
46.609515781686696,2119.4465147572787,70.71059793749342,99.49587451372966,2318.194968587877,Day,LAW,P3
67.57446753637208,2676.1182072500774,30.575631564558027,79.60515242168668,2902.861532404805,Evening,EMS,P4
127.61521138467597,2232.241757622489,81.08896451974364,151.81434365459944,2680.901591696512,Night,FIRE,P1
174.82096621347256,2338.8096038363337,56.399959228524274,103.00849943067877,2682.890010813008,Day,LAW,P2
25.783140101074608,1598.1521619408998,110.51544062898414,239.00013813734253,1979.4870574564575,Evening,EMS,P3
120.81582700733045,2167.417927696963,115.21597792109714,309.8812448744277,2647.9606241353627,Night,FIRE,P4
79.2801079921983,2357.102826643284,46.485757585322325,207.47020472283344,2691.125602611628,Day,LAW,P1
158.67996270601742,2305.658659864115,101.76212366479751,249.43282435620839,2836.877431358779,Evening,EMS,P2
112.10922099558974,1264.7383836297831,95.79161934740031,193.05097192605712,1744.7843911537732,Night,FIRE,P3
30.78206336842487,1351.3785831662988,34.56571669310947,202.14834099904002,1744.0799968194938,Day,LAW,P4
37.59609063630845,2318.1266472659836,101.51845993333177,75.30028943295022,2595.0450737554183,Evening,EMS,P1
152.3863003718788,2203.4829566194003,35.985466742687805,136.5195295871433,2616.2775992882093,Night,FIRE,P2
52.77644648920419,1835.3578497125195,114.51250467602281,109.27073485061038,2089.302789876547,Day,LAW,P3
27.013655520742937,1963.9101207288672,69.39503302153858,151.71998336995088,2177.345597629594,Evening,EMS,P4
49.9016592924196,1524.9107275819697,56.51786845543174,281.10538237149046,1941.840326283173,Night,FIRE,P1
121.55333782810436,1507.3796031914376,47.300966891737616,288.566666311502,2081.7331048763936,Day,LAW,P2
92.65128454747634,2086.43591857316,117.55157229958442,118.39863126552302,2328.851048000428,Evening,EMS,P3
90.65347139972619,2731.0738343692265,76.36467758414153,142.76594003312127,3070.339056632481,Night,FIRE,P4
118.5447158169117,2257.194262387342,69.00989631170884,79.32075452983673,2513.5382922906856,Day,LAW,P1
83.13300641560298,2663.9463250729295,51.461636362271705,204.84750587945302,3029.479731905,Evening,EMS,P2
31.55412991026118,1327.4969367546537,51.279154776302356,251.14550170970594,1721.4559117537653,Night,FIRE,P3
129.99634373711189,1218.8478328777805,75.66912762038044,163.8647890671923,1549.6029073113395,Day,LAW,P4
162.94741644921555,2072.6944171430323,118.44776367497248,94.51417104462735,2506.069216294461,Evening,EMS,P1
46.49928046134858,1973.5117665138214,69.28243675293275,328.6157174482033,2425.0354575218134,Night,FIRE,P2
57.49834355202716,1315.2170582862575,74.6282584082553,216.56711757057465,1704.6374683527201,Day,LAW,P3
164.15341473161686,2625.756512470386,39.65311930704227,248.79115574226324,3120.438454907525,Evening,EMS,P4
23.838665969945364,2182.250891025536,41.102057846486076,133.0753545228559,2482.2242201362797,Night,FIRE,P1
156.1352126288877,1871.9907896610252,40.44849709118249,111.06649871592177,2295.5360237191153,Day,LAW,P2
26.4507844416622,2528.857412864458,81.95863582337176,235.1244824442826,2920.236615039025,Evening,EMS,P3
22.034348581803517,2077.9829518139163,75.88025923884189,272.1339036849989,2433.285455806856,Night,FIRE,P4
56.19529354812736,2784.3984395891007,36.244469413195745,179.30955841226557,3170.8892277216473,Day,LAW,P1
39.52450930942121,1879.1101477387267,51.1763667860905,197.8097255873631,2265.2041802439344,Evening,EMS,P2
88.76959845371472,1858.4119530206087,106.85686125770067,95.97484676007261,2096.4487924017685,Night,FIRE,P3
50.451746537786924,2727.822604515926,51.3529191843912,339.2563066010873,3167.769541606681,Day,LAW,P4
153.6628126101918,2162.155829835222,36.355898673475636,332.3437903330823,2748.6775850587355,Evening,EMS,P1
21.644097135868908,1559.0302013927678,50.3972722254323,351.4361524102732,2022.2243413107833,Night,FIRE,P2
38.80114645942529,1286.4258958270373,64.75397202796239,336.34219224118516,1698.0789573846869,Day,LAW,P3
137.92572284337567,1362.5157790505152,65.1907373387205,314.55984640221453,1974.212081244087,Evening,EMS,P4
105.4752562019445,1374.594774720947,86.60856943465296,349.1960372988024,1975.918997467148,Night,FIRE,P1
39.22228265906321,2079.862710048657,96.16003128572538,269.9479041826215,2550.8702478973346,Day,LAW,P2
66.59979904312064,1541.777252280568,50.21382142547108,241.45021749566155,1955.9394789770438,Evening,EMS,P3
157.8634631962281,2661.7572301395367,110.21776191695236,212.59233128319943,3159.2235118096455,Night,FIRE,P4
36.937730586811355,2564.7259877162032,79.9160527079087,351.18535959947906,3039.1078296011387,Day,LAW,P1
63.22326578513845,1754.6867942851688,71.44310985060748,312.1332158295602,2262.1184616240375,Evening,EMS,P2
164.960232810328,1724.8995679363893,83.04602981617577,112.8160750569792,2085.7940540769378,Night,FIRE,P3
117.35572880030661,2798.656037684581,37.289929272571115,261.7726004923776,3212.775290514118,Day,LAW,P4
107.78996883180552,1435.7426739849545,78.07979706949942,347.48864926193744,1982.7077262434839,Evening,EMS,P1
96.34141784992943,1869.7394390975862,118.71465671551265,65.79071432884744,2065.501796828812,Night,FIRE,P2
85.81061126451982,2055.4518032698516,44.89013212026042,257.6939198402656,2454.3462763914044,Day,LAW,P3
109.06948079602199,1608.1155661805265,48.74599331580761,197.5357581015429,1979.7683780674472,Evening,EMS,P4
45.94340121519313,2459.6459116158594,65.94625427361498,79.73729222577037,2722.4882047891606,Night,FIRE,P1
114.6433011945645,2710.173566256764,110.27018786337065,345.7352212958718,3268.8336243357026,Day,LAW,P2
123.31985901804815,1766.6063798607188,98.26575210574732,114.7022129925522,2062.35067846149,Evening,EMS,P3
43.40468348186768,2228.843845089721,47.899975447165936,323.0608147992058,2722.36060028827,Night,FIRE,P4
170.8596639950486,1608.3690937669398,44.93699732886981,133.27484066333113,1997.5058979420223,Day,LAW,P1
63.861838402204,2688.6070323898957,84.84675951546251,356.4450909433104,3237.448853668638,Evening,EMS,P2
89.35156278369503,2782.293855812858,83.79292838953704,299.93586315539073,3294.2941165527386,Night,FIRE,P3
160.13289735473637,1757.930374207314,116.68656734376356,130.22601938726189,2187.8189790945376,Day,LAW,P4
105.35412462455277,1835.8195931299015,37.560801763802814,351.2751297227157,2442.1911264989594,Evening,EMS,P1
86.77727261403018,2467.4798274372292,81.92908598916422,142.58872648395078,2816.779370495399,Night,FIRE,P2
165.48980690690897,2115.526332326143,60.19812345172896,85.22910645141641,2484.8431969094872,Day,LAW,P3
132.05284619949293,2769.7006200528804,99.56110453095637,127.27588595950174,3168.425332236762,Evening,EMS,P4
38.387605551759634,2323.444760191079,114.99735878880237,73.78210237750056,2559.766795316635,Night,FIRE,P1
124.27846827355872,2378.5746942149713,93.5178919554701,148.3464240080149,2735.1808674670206,Day,LAW,P2
80.20397702876546,2017.7174501130137,110.14739239096376,116.45422917362012,2371.4519686528647,Evening,EMS,P3
85.09603892448537,2250.7331291756027,69.46719690384624,120.56582663944201,2569.42758633923,Night,FIRE,P4
33.95025393841344,1750.8530270344181,74.41922951271724,284.5562879828865,2243.180201242365,Day,LAW,P1
97.73497024057806,2476.2307012290053,43.661674247803724,79.36609468108853,2723.1150184818275,Evening,EMS,P2
88.25261221147582,2328.240859736474,66.49753035759375,283.8779767096303,2803.6413553434036,Night,FIRE,P3
153.39000315986988,2010.9009865237035,37.408680134909304,251.65849188782664,2447.1305922666534,Day,LAW,P4
107.06337670184831,1697.2238324280074,46.3445597363211,211.9361747775802,2099.988869306142,Evening,EMS,P1
136.26528170453662,2477.9624531028003,103.25128147795051,80.6901632182294,2753.656059299642,Night,FIRE,P2
168.48617833813788,2666.8239629385666,114.6139632635395,239.0198856137526,3163.871848299288,Day,LAW,P3
83.10219491894148,2299.087527491423,69.36256213374652,348.1926392951383,2825.39120859194,Evening,EMS,P4
74.13636714370617,1454.2528714540201,69.2147917973613,97.13379589765243,1793.82309191671,Night,FIRE,P1
176.51134925750003,2238.964317643349,90.08084983664872,165.0301515409114,2749.162688987031,Day,LAW,P2
21.605165204840965,1629.7081690900911,44.4371833098415,269.7893608742787,1972.9387032739464,Evening,EMS,P3
177.50762487773727,2350.945384063026,118.63614513276144,72.23451835623511,2690.4624845468047,Night,FIRE,P4
105.17528180083826,1815.7013192268098,44.4795993405627,344.35583493681463,2371.474302729494,Day,LAW,P1
24.875044079407267,2644.158337181151,49.35118828028314,324.4960513465795,3027.940468818904,Evening,EMS,P2
26.171271331897245,2150.721219814553,91.65803612914159,282.5477871180801,2558.111466530006,Night,FIRE,P3
72.23094591587108,1970.3661598216718,118.78157115048502,340.26419236059934,2467.0704364123517,Day,LAW,P4
38.85228244012269,1537.5975030466598,76.69659258641497,264.8314745232246,1974.6856009169428,Evening,EMS,P1
73.09271066288466,1997.1722305937828,108.43794564466721,252.08357153772596,2437.464415402905,Night,FIRE,P2
104.89577644308049,1660.9416056249681,36.581925321564725,316.2072318199887,2119.0973334641617,Day,LAW,P3
80.91562650811258,2713.641480010847,30.399894820327294,84.63922909051475,2928.2799916428517,Evening,EMS,P4
91.32598030658227,1751.7489761110298,39.51358925368873,150.6280138842672,2079.8761214118285,Night,FIRE,P1
171.0533988451546,1338.8934949014129,91.09661733816108,223.92200539734495,1849.2474925180009,Day,LAW,P2
20.772425301265528,2770.8618488804327,46.49399063235055,139.15594220742594,3090.6067340822106,Evening,EMS,P3
53.63163300286785,2218.950457633996,92.02369226915185,237.83457451697004,2591.3988869198374,Night,FIRE,P4
69.74719861590128,2411.594827043349,117.39421649344081,191.8113186311308,2749.0246845049483,Day,LAW,P1
139.35469244103513,1785.7142595493597,50.84789420101378,284.9800524607815,2242.7181714579197,Evening,EMS,P2
155.5967985273616,1884.6632349517117,92.94294486797307,252.17472816490428,2404.4330341556583,Night,FIRE,P3
176.21874994908222,1759.4962317197455,37.65437391231014,73.18753858601785,2089.6235635713806,Day,LAW,P4
47.74759622875946,1365.3852527644292,81.13228710561016,62.88454255095861,1532.0193411376154,Evening,EMS,P1
77.25063139457798,1444.7399769612146,55.058345440507125,157.470399720726,1765.1432134667061,Night,FIRE,P2
130.61470686865658,1812.2481227558133,33.243923705003965,320.91616093895584,2308.313375064438,Day,LAW,P3
172.43105564097036,2692.298099423564,116.5819179722324,290.8709663872612,3293.4967151320366,Evening,EMS,P4
89.86702422888979,2772.8589172476427,90.9837524684977,237.1572385178908,3136.075395762723,Night,FIRE,P1
132.9813525800806,1240.8515020640857,39.60558650838156,200.59626545611823,1624.5496388856873,Day,LAW,P2
56.47384378967836,2739.868815512067,39.865943831898385,168.84451921586697,3122.144749548921,Evening,EMS,P3
59.19705201843652,2530.6728116187633,53.88880189918787,94.08053416241813,2817.8003145081257,Night,FIRE,P4
87.07807749733925,2669.442500627152,79.83718134760106,92.90054180487691,2996.765511578518,Day,LAW,P1
138.0790991524776,2475.5947194409696,94.83553372288418,299.50537220705075,2971.11616167829,Evening,EMS,P2
51.610186849458714,1507.3047570010988,53.077073513690294,255.5440328805558,1994.2716095140838,Night,FIRE,P3
125.03808723149298,1748.3794618245272,44.5747916913279,214.35719134793504,2243.704041056721,Day,LAW,P4
165.91874945385499,2470.3625712361027,95.82955132759011,276.96723438537344,3012.646372142146,Evening,EMS,P1
160.47970414359798,1890.0499412579613,70.34068870831835,239.6178651441091,2330.6489652284263,Night,FIRE,P2
60.695363381477456,1286.1881785222424,34.16990579542061,289.9543470912946,1730.5119538200674,Day,LAW,P3
27.590683071832522,1850.0664022947435,101.25097989892748,135.0278235676179,2081.000809819781,Evening,EMS,P4
99.68688697285779,2621.29345245054,73.20104651763285,294.9900075058682,3136.6538759761297,Night,FIRE,P1
69.35539859253807,2508.620793715053,40.80916542133275,340.2954755513674,3041.9408067366057,Day,LAW,P2
114.08938548589114,2102.3397123144055,59.87744912841639,349.2533580750162,2724.965194048626,Evening,EMS,P3
177.58328301983335,1742.8085718844225,93.93065499678553,180.38758534207932,2157.591647866724,Night,FIRE,P4
128.49925623919597,2793.1591307694375,79.97330606119928,337.82800324947664,3395.6485602562534,Day,LAW,P1
103.34428764884203,2217.1035937222373,93.86462132561488,244.79707548470643,2656.635328761511,Evening,EMS,P2
173.956424747297,1475.3166751703784,70.17269040876184,82.70319431682024,1873.2864154928736,Night,FIRE,P3
58.453392473792945,1331.8150888631264,85.62939343535805,279.3804729222911,1785.470180763079,Day,LAW,P4
33.721496025037695,2088.828990116525,78.5183608714995,76.16275385692789,2348.604589260679,Evening,EMS,P1
59.95604800016988,1584.9981151669454,87.85088805245576,346.0618085005063,2102.0428453636773,Night,FIRE,P2
149.33282160632913,2668.8077077171283,95.40721471658344,330.84884604595896,3200.269013008986,Day,LAW,P3
171.81828012405146,1924.7382765652555,73.18360391586671,168.97900493821376,2308.8998434604364,Evening,EMS,P4
172.32698469118117,2354.645903723075,30.787424952269674,273.6046425377396,2902.8711640003853,Night,FIRE,P1
28.062629670973884,2034.6755990684337,86.49849220831298,308.72894863638567,2468.8716932272814,Day,LAW,P2
150.24523317308612,2235.2257644417587,82.26844574108375,316.85714104727225,2854.678609536887,Evening,EMS,P3
58.01276414871917,1245.5636482859481,53.64310776996221,152.48843302948893,1557.5764875242473,Night,FIRE,P4
62.00518177298147,2717.6302788880284,83.02500667559488,162.1625496427957,3087.273971878418,Day,LAW,P1
32.65506102998516,2429.1038395547193,41.02908446579624,151.36002379830046,2694.8787392091126,Evening,EMS,P2
53.10040629319105,2753.1308285484192,106.62208392284894,253.29165323318662,3207.920097232059,Night,FIRE,P3
169.82588354974436,1415.61574987827,105.14587041131188,131.5015529859445,1768.7194776839783,Day,LAW,P4
144.45477256337068,1751.8166414283478,60.995254135623284,101.02311969173849,2080.119646375762,Evening,EMS,P1
123.70519524111299,1449.577043417779,45.26888657197866,157.4304734000091,1784.0558385607665,Night,FIRE,P2
104.01295439558213,2174.181242079748,47.19692533530738,162.12056645177398,2612.1336616788963,Day,LAW,P3
137.12668714810803,2767.931616996784,90.16392491598954,129.36826448707842,3071.187052868619,Evening,EMS,P4
129.16025878316816,1557.0847423187315,46.41401671985244,198.76715541482412,2062.780405084014,Night,FIRE,P1
150.20513464034516,1411.651609470306,34.07528643601962,138.68302257120422,1737.5120790387168,Day,LAW,P2
89.28984286580837,2718.1828435508846,114.21554416565257,123.41103625852821,2964.703567973405,Evening,EMS,P3
119.05921738246386,2255.133066329863,44.57880130875071,154.2744558446431,2595.244833323445,Night,FIRE,P4
93.595740422223,2689.2460813412995,113.83483793129079,77.2302639099684,2937.963422025889,Day,LAW,P1
98.5356018451448,1864.5318380873348,38.75039467498914,108.90787255983409,2188.3746736610906,Evening,EMS,P2
177.57247725421988,2010.016743630802,52.38294779439517,203.4136893995491,2518.7952204635894,Night,FIRE,P3
53.47636104794072,2304.725334767554,90.59727283514034,307.59800150746184,2732.5060501473417,Day,LAW,P4
20.51825656212804,2014.7705708406995,116.88588809621898,142.17352512569863,2349.7854762320417,Evening,EMS,P1
177.99023111611154,2334.4522486907736,53.23026142028665,221.4523286359665,2773.572914188558,Night,FIRE,P2
71.19892823872792,1251.655116142025,93.90437436078115,257.4286320538005,1759.9342708610327,Day,LAW,P3
105.30170010389865,2449.9559404838856,68.8059448667101,86.96931078198985,2700.0438123558333,Evening,EMS,P4
58.6533504150607,2297.627638421044,62.32055706715692,239.70383798030315,2645.4648478435956,Night,FIRE,P1
76.94862064287423,1413.9251480996543,61.87871753193343,233.6089387371055,1842.6472977008848,Day,LAW,P2
25.900254215608875,1216.806383882662,42.898520082668405,293.4934168818428,1629.4287422740695,Evening,EMS,P3
127.20123444267077,1966.9596791143013,109.41124080816915,280.4322722497377,2432.6639715421347,Night,FIRE,P4
141.48972023663006,1823.778590651938,56.560519711112605,250.21545698214265,2249.379975062835,Day,LAW,P1
104.59741655085465,2465.7239442927694,95.50283855121394,245.71501505059487,2853.0748027294812,Evening,EMS,P2
176.22324904446234,1747.620500856754,74.70885624299879,152.26286971163955,2195.5963815182686,Night,FIRE,P3
110.89852166430776,2630.8169747043266,60.846017527931195,125.34074970902422,2927.9891468379506,Day,LAW,P4
104.44756098836059,2087.6386177050786,90.97440505281008,125.37755051407973,2421.4028740398176,Evening,EMS,P1
38.30227140958793,2222.1354021985658,92.91740258251674,75.62349545330042,2504.331564205033,Night,FIRE,P2
51.72305811051906,1261.7737622856869,86.34210407508242,252.2451697323124,1732.6516344653712,Day,LAW,P3
119.8615733843429,1640.3057626592881,48.15911915725936,97.09422455965355,1951.636509802168,Evening,EMS,P4
154.94033035038387,2689.166301982699,79.87222489460066,136.5782695778211,3037.062262673178,Night,FIRE,P1
95.79955711880531,1899.8889290609143,114.91915231036799,154.8279377029989,2245.684755589082,Day,LAW,P2
86.00493196116025,2391.785383764939,95.00716818625585,202.58665319369828,2856.3353992605257,Evening,EMS,P3
62.443743585429594,1646.9742312661992,114.17220453384529,325.3833457154999,2097.057241542852,Night,FIRE,P4
83.81925369707466,1715.5758046020349,54.140475135509,146.16959761055375,2088.0525941862825,Day,LAW,P1
167.95426716401894,1878.2348271133365,56.63880138320718,280.8049883490022,2360.210329861863,Evening,EMS,P2
165.6832638696271,1445.032429750412,77.71575784350097,183.0770198103383,1961.8125066532841,Night,FIRE,P3
74.87802866213936,1504.587216994707,55.38904401850765,323.7147847185736,2016.4350485129225,Day,LAW,P4
156.32757962516806,2468.8214401305804,63.676318700589675,326.40881209950066,3058.352405093752,Evening,EMS,P1
171.68353664118268,1725.0138359964467,60.07842061240382,75.83157965539694,2120.8843960683816,Night,FIRE,P2
77.00345105933074,2637.8733481930058,89.12272918782548,123.46558580321619,2935.550622908518,Day,LAW,P3
71.2414896314672,2249.551237497774,106.05693202549583,298.46756999764955,2788.244365444837,Evening,EMS,P4
125.10162168059323,2597.0004812069524,42.628074284173124,338.0072077582795,3162.5240462745783,Night,FIRE,P1
30.47589917172793,2189.3283387141337,112.7457073261409,149.3861374570157,2498.396383737918,Day,LAW,P2
126.15511299007055,2435.62404493031,48.092890790531555,116.21006329543913,2762.888055617008,Evening,EMS,P3
154.05404194453777,2495.731995508512,56.61391519193998,173.2878830913221,2903.805127803517,Night,FIRE,P4
84.88637294161093,2711.9403590048873,59.23384536213385,149.85326479941824,3042.907382871667,Day,LAW,P1
98.07141557930531,1633.359207137052,111.23467594030238,319.29484457672066,2219.1043715861615,Evening,EMS,P2
102.94100812255685,1827.725706540693,114.9101125780018,326.9431070412839,2414.3917809949517,Night,FIRE,P3
104.38566711674503,1395.158229606201,111.53942426168322,119.40364105429897,1717.5834281954212,Day,LAW,P4
114.64446124101231,1400.4648518458853,116.43929602543152,129.88443989228307,1797.1094536301282,Evening,EMS,P1
109.21086256382578,2710.6805121133684,39.56282345131558,165.26755558497854,3045.65743510794,Night,FIRE,P2
108.53694378612681,1357.4360363491985,72.03847305225635,241.60981223648258,1886.8271430095642,Day,LAW,P3
119.58820811692485,2167.2942086712337,102.94528464245434,238.75652648897292,2625.1172838663883,Evening,EMS,P4
42.873713870522536,1348.3419960747863,62.98182773273717,72.79009146762039,1546.0349490119388,Night,FIRE,P1
103.55089721154943,2343.828684017178,110.37440469187754,199.70209038896317,2771.3397855770977,Day,LAW,P2
118.49024985656087,2163.8841180074273,96.01144512287753,189.12883016103805,2551.83122161866,Evening,EMS,P3
90.50643130548072,2528.7264133325107,54.19949583874764,206.36478591486627,2888.921244295081,Night,FIRE,P4
83.36271032616338,2597.8944229965664,47.08117900089733,306.90416469949713,3030.238519946429,Day,LAW,P1
176.57978138588925,1575.4939921823961,32.67009733682857,310.4623563693517,2210.0950763973105,Evening,EMS,P2
164.43268712251194,2142.71515503376,40.134852817656636,156.423758812637,2537.004386742276,Night,FIRE,P3
159.68771451596498,2188.274464105574,114.71374670038625,357.24565017373425,2839.0831424421085,Day,LAW,P4
134.16531562671105,2259.995597568485,109.13251449169739,259.0321848969854,2684.345312261881,Evening,EMS,P1
111.75415227241916,1770.3703518045,108.46171376037678,342.53226778533474,2356.1782821057086,Night,FIRE,P2
173.36870511868415,1401.689835426343,97.63238761683131,295.5544707730355,1941.933535173037,Day,LAW,P3
126.62631419162018,1364.341512719299,106.66648553033814,328.24176871540095,1858.5684876074663,Evening,EMS,P4
49.23423207991651,1608.2837403008407,43.99115432557335,270.9042558351464,2080.9218349939233,Night,FIRE,P1
157.56127730214268,2558.715151959992,115.63818600199669,114.54911163192708,2903.695364037718,Day,LAW,P2
99.32252317772127,2575.3186007515587,47.20883582738937,92.25363359236576,2827.6777583720745,Evening,EMS,P3
145.90937167184617,1848.1047542440115,69.19331306426054,213.26534765301804,2290.8770343881356,Night,FIRE,P4
42.41000204242609,1806.9355422594326,81.54736889711134,302.1495753794928,2323.447309492397,Day,LAW,P1
76.36742783562315,1760.8741603144408,94.13230144907844,303.3110402844032,2318.1110155137844,Evening,EMS,P2
60.90117915614055,2378.2169975629604,41.29081195790975,221.45132702842665,2746.1031570873356,Night,FIRE,P3
40.67351473681169,1780.4741015630705,92.23360248706585,73.40030109519789,1953.993706648759,Day,LAW,P4
87.99056292329881,1899.0350217140349,39.00553800510748,309.65591464641216,2390.7990963663424,Evening,EMS,P1
109.34328535267623,1367.6594298652194,58.31236523679786,235.75625332758415,1794.512505000307,Night,FIRE,P2
172.79748583006005,1208.5954514419216,53.92376946607989,105.29599032155751,1542.2384464695276,Day,LAW,P3
161.85162917188097,1465.686078638272,51.708343554022065,84.0237563675401,1789.756884875326,Evening,EMS,P4
89.61776591528448,2720.92411472034,53.24577841217301,232.5466777821309,3157.8795611062974,Night,FIRE,P1
47.20113354851441,1766.5916410652012,105.32230415706526,189.37588546577334,2152.2455644384295,Day,LAW,P2
171.53190052652744,1908.0127143563068,37.80566938676615,91.11404225582754,2286.118749697622,Evening,EMS,P3
168.23249805306043,1330.0309735935002,60.81432951766969,217.2434989655951,1809.6404526452911,Night,FIRE,P4
117.7074417897348,2337.4746347225055,109.38407357747997,293.35443491623226,2892.9010428696147,Day,LAW,P1
37.57016614193526,2607.4129866624526,75.7196902642387,252.57676500132922,2952.765864613476,Evening,EMS,P2
74.53331416678412,1460.3337639672077,74.2641891089225,146.7526370921489,1713.119499858024,Night,FIRE,P3
74.63813708089617,2423.3953054151407,108.52373248885144,86.7898376495229,2762.3855026872197,Day,LAW,P4
25.996692331040464,2657.054487504771,42.38456178222212,359.3859417373267,3073.176554685461,Evening,EMS,P1
28.144176056809627,2094.1832938874677,117.85651786504678,138.03172266493252,2372.801064919566,Night,FIRE,P2
104.92878911279317,1229.1049075081255,94.47009909206658,302.3461909440741,1707.6584356839883,Day,LAW,P3
29.451825964842477,1588.0446931648794,119.30234147555367,327.0960728051738,2003.183691693754,Evening,EMS,P4
106.38015075608395,2579.9431150806195,107.67492930635461,79.13528697466654,2921.7102667125305,Night,FIRE,P1
47.966279929960024,2384.1545511556014,81.66837882693676,131.89674983381207,2716.899128668239,Day,LAW,P2
87.637632853726,1807.3854279123793,47.55284191570604,103.01418260594754,2088.1783486256504,Evening,EMS,P3
49.23399638047286,2334.8328872022175,101.34638483216207,273.4567886103274,2792.316569785413,Night,FIRE,P4
132.27681411919943,1687.3468416731139,32.792937363666425,89.47586101570077,1973.5367455386288,Day,LAW,P1
30.003338782896492,2330.8214687828868,62.568472253821916,67.22995305815448,2546.7881266668624,Evening,EMS,P2
170.22106659403408,2094.370938865139,103.3049718723429,329.3195867892519,2743.589695007867,Night,FIRE,P3
